name,model_type,model_id,revision,class_weight,C,negative_threshold,cv_macro_f1_mean,cv_macro_f1_std,cv_balanced_accuracy_mean,cv_balanced_accuracy_std,cv_accuracy_mean,cv_accuracy_std,oof_macro_f1,oof_balanced_accuracy,oof_accuracy,negative_precision,negative_recall,negative_f1,per_class_json,confusion_matrix_json,fit_seconds,dutch_rows,dutch_macro_f1,dutch_accuracy,dutch_negative_recall,english_rows,english_macro_f1,english_accuracy,english_negative_recall,cache_hit,cache_path,cache_sha256,encode_seconds,embedding_dimension,max_sequence_length
dutch_robbert__c0.25__balanced__threshold_0.35,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,balanced,0.25,0.35,0.4863390799593648,0.019439101356395733,0.5846311771381408,0.024299127820403,0.5343875624728379,0.021301655260605405,0.4865120574865193,0.5846380705330122,0.5343929129755081,0.21013597033374537,0.7083333333333334,0.32411820781696854,"{""Average"": {""f1-score"": 0.5636418089248278, ""precision"": 0.611038961038961, ""recall"": 0.5230683713173986, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.32411820781696854, ""precision"": 0.21013597033374537, ""recall"": 0.7083333333333334, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5717761557177615, ""precision"": 0.6312961719274681, ""recall"": 0.5225125069483046, ""support"": 1799.0}}","[[940, 553, 306], [525, 941, 333], [24, 46, 170]]",0.8348856780212373,3450,0.4822906751165948,0.5255072463768116,0.728448275862069,388,0.37799340109675034,0.6134020618556701,0.125,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.25__balanced__threshold_0.4,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,balanced,0.25,0.4,0.5106244239926496,0.015137272241720392,0.5826060043330239,0.020723985436481168,0.5620049706649283,0.019872162431364526,0.5111829586393679,0.5826137977888951,0.5620114643043251,0.2508250825082508,0.6333333333333333,0.35933806146572106,"{""Average"": {""f1-score"": 0.5881670533642691, ""precision"": 0.6149181322013342, ""recall"": 0.5636464702612562, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.35933806146572106, ""precision"": 0.2508250825082508, ""recall"": 0.6333333333333333, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5860437610881135, ""precision"": 0.626026531901453, ""recall"": 0.5508615897720957, ""support"": 1799.0}}","[[991, 580, 228], [559, 1014, 226], [33, 55, 152]]",0.8348856780212373,3450,0.5078290386159573,0.5542028985507247,0.6508620689655172,388,0.3908480097729818,0.6314432989690721,0.125,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.25__negative_7__threshold_argmax,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,negative_7,0.25,argmax,0.5045662818575926,0.013928446659021326,0.5816769833900752,0.01620842888076789,0.5573171311386353,0.017865176593866043,0.5050788645851996,0.5816858131060466,0.5573215216258468,0.23547400611620795,0.6416666666666667,0.34451901565995524,"{""Average"": {""f1-score"": 0.5863874345549738, ""precision"": 0.6150091519219036, ""recall"": 0.5603112840466926, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.34451901565995524, ""precision"": 0.23547400611620795, ""recall"": 0.6416666666666667, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5843301435406698, ""precision"": 0.6323624595469256, ""recall"": 0.5430794886047804, ""support"": 1799.0}}","[[977, 577, 245], [536, 1008, 255], [32, 54, 154]]",0.8133369819261134,3450,0.501927561003123,0.5495652173913044,0.6594827586206896,388,0.3847517730496454,0.6262886597938144,0.125,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.25__negative_7__threshold_0.25,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,negative_7,0.25,0.25,0.4369385525743047,0.01621480786178319,0.5839489838027443,0.022573844810824573,0.470814659387223,0.017609017937728597,0.4373039568819337,0.5839609968501019,0.47081813444502346,0.15729483282674772,0.8625,0.2660668380462725,"{""Average"": {""f1-score"": 0.5099316183653533, ""precision"": 0.6155660377358491, ""recall"": 0.4352418010005559, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.2660668380462725, ""precision"": 0.15729483282674772, ""recall"": 0.8625, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5359134142341752, ""precision"": 0.6536, ""recall"": 0.45414118954974986, ""support"": 1799.0}}","[[817, 467, 515], [422, 783, 594], [11, 22, 207]]",0.8133369819261134,3450,0.4297179094447845,0.4591304347826087,0.8793103448275862,388,0.3780441588838987,0.5747422680412371,0.375,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.25__negative_7__threshold_0.3,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,negative_7,0.25,0.3,0.4719857580959677,0.016917090653434733,0.5917499742081914,0.02245147007479694,0.5156280557366362,0.01848963799650559,0.47234280295214,0.5917585386943364,0.5156331422615946,0.19101123595505617,0.7791666666666667,0.30680885972108285,"{""Average"": {""f1-score"": 0.5452865064695009, ""precision"": 0.6116102280580511, ""recall"": 0.4919399666481378, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.30680885972108285, ""precision"": 0.19101123595505617, ""recall"": 0.7791666666666667, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5649330426658362, ""precision"": 0.6423512747875354, ""recall"": 0.5041689827682045, ""support"": 1799.0}}","[[907, 529, 363], [485, 885, 429], [20, 33, 187]]",0.8133369819261134,3450,0.4672801713277903,0.5066666666666667,0.7931034482758621,388,0.39522174132297255,0.595360824742268,0.375,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.25__negative_7__threshold_0.35,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,negative_7,0.25,0.35,0.4969699165432374,0.015495446810260643,0.589358041885897,0.02196248664789793,0.546114121577575,0.017107913589016522,0.4973213186216954,0.5893652337718485,0.546117769671704,0.22356091030789826,0.6958333333333333,0.3383991894630192,"{""Average"": {""f1-score"": 0.5752369668246445, ""precision"": 0.61572606214331, ""recall"": 0.5397443023902168, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.3383991894630192, ""precision"": 0.22356091030789826, ""recall"": 0.6958333333333333, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5783277995774223, ""precision"": 0.6327608982826949, ""recall"": 0.5325180655919955, ""support"": 1799.0}}","[[958, 561, 280], [528, 971, 300], [28, 45, 167]]",0.8133369819261134,3450,0.4948851535530716,0.5391304347826087,0.7155172413793104,388,0.3732504137150068,0.6082474226804123,0.125,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.25__negative_7__threshold_0.4,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,negative_7,0.25,0.4,0.5165353446896707,0.014056682153704354,0.5822392448158465,0.014656120803331875,0.5682597240330292,0.018572120325409013,0.5169749452260994,0.5822463096782163,0.568264721208963,0.26148409893992935,0.6166666666666667,0.36724565756823824,"{""Average"": {""f1-score"": 0.5925287356321839, ""precision"": 0.6133254015466983, ""recall"": 0.5730961645358532, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.36724565756823824, ""precision"": 0.26148409893992935, ""recall"": 0.6166666666666667, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5911504424778761, ""precision"": 0.6297925832809553, ""recall"": 0.556976097832129, ""support"": 1799.0}}","[[1002, 592, 205], [555, 1031, 213], [34, 58, 148]]",0.8133369819261134,3450,0.5144200331638523,0.5614492753623188,0.6336206896551724,388,0.3884495297922859,0.6288659793814433,0.125,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.5__balanced__threshold_argmax,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,balanced,0.5,argmax,0.5033429740685148,0.013643637141605495,0.5856574331992159,0.018743810199745026,0.5544505106475446,0.01697449756002131,0.5038901807601563,0.5856656475819899,0.5544554455445545,0.2341678939617084,0.6625,0.34602829162132753,"{""Average"": {""f1-score"": 0.5808154884130243, ""precision"": 0.6149068322981367, ""recall"": 0.5503057254030017, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.34602829162132753, ""precision"": 0.2341678939617084, ""recall"": 0.6625, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5848267622461171, ""precision"": 0.632020658489348, ""recall"": 0.5441912173429683, ""support"": 1799.0}}","[[979, 570, 250], [539, 990, 270], [31, 50, 159]]",0.6229355959221721,3450,0.5003902015100933,0.5463768115942029,0.6810344827586207,388,0.3879217273954116,0.6262886597938144,0.125,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.5__balanced__threshold_0.25,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,balanced,0.5,0.25,0.441960376854681,0.01466110496213481,0.58617533271433,0.02059318109894728,0.4773291503694046,0.015947651597291373,0.44229656128137834,0.5861859983941696,0.4773319437206879,0.16141732283464566,0.8541666666666666,0.271523178807947,"{""Average"": {""f1-score"": 0.5107351984385166, ""precision"": 0.615686274509804, ""recall"": 0.43635352973874375, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.271523178807947, ""precision"": 0.16141732283464566, ""recall"": 0.8541666666666666, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5446313065976714, ""precision"": 0.6511987625676721, ""recall"": 0.4680377987770984, ""support"": 1799.0}}","[[842, 468, 489], [438, 785, 576], [13, 22, 205]]",0.6229355959221721,3450,0.4356364756596236,0.46695652173913044,0.8706896551724138,388,0.37951504368717753,0.5695876288659794,0.375,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.5__balanced__threshold_0.3,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,balanced,0.5,0.3,0.4703596471954811,0.018135440994884105,0.5935056226142577,0.025317790323268103,0.5130204938070404,0.019560822320479437,0.47069919849295666,0.593516459761596,0.5130276185513288,0.18981018981018982,0.7916666666666666,0.30620467365028203,"{""Average"": {""f1-score"": 0.5389147286821705, ""precision"": 0.6093969144460029, ""recall"": 0.4830461367426348, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.30620467365028203, ""precision"": 0.18981018981018982, ""recall"": 0.7916666666666666, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5669781931464174, ""precision"": 0.6449326718639263, ""recall"": 0.5058365758754864, ""support"": 1799.0}}","[[910, 525, 364], [483, 869, 447], [18, 32, 190]]",0.6229355959221721,3450,0.4662575371814805,0.504927536231884,0.8060344827586207,388,0.3897277766325386,0.5850515463917526,0.375,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.5__balanced__threshold_0.35,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,balanced,0.5,0.35,0.4908870334470907,0.01389595893659391,0.5850972351181264,0.021019879552303673,0.5401214825076053,0.015775431321099185,0.49123336090462927,0.5851036069421283,0.5401250651380928,0.21548387096774194,0.6958333333333333,0.32906403940886697,"{""Average"": {""f1-score"": 0.5663082437275986, ""precision"": 0.6120077469335055, ""recall"": 0.5269594219010562, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.32906403940886697, ""precision"": 0.21548387096774194, ""recall"": 0.6958333333333333, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5783277995774223, ""precision"": 0.6327608982826949, ""recall"": 0.5325180655919955, ""support"": 1799.0}}","[[958, 557, 284], [527, 948, 324], [29, 44, 167]]",0.6229355959221721,3450,0.4886462560416584,0.5330434782608696,0.7155172413793104,388,0.37452251317950047,0.6030927835051546,0.125,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.5__balanced__threshold_0.4,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,balanced,0.5,0.4,0.5130282664353769,0.014853342267069233,0.5871440730424018,0.02048365335406787,0.5633087516297263,0.017679050465143866,0.5136049248387923,0.5871510407016244,0.563314226159458,0.2540983606557377,0.6458333333333334,0.36470588235294116,"{""Average"": {""f1-score"": 0.5871772555845662, ""precision"": 0.6140776699029126, ""recall"": 0.5625347415230684, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.36470588235294116, ""precision"": 0.2540983606557377, ""recall"": 0.6458333333333334, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5889316365788695, ""precision"": 0.629746835443038, ""recall"": 0.5530850472484714, ""support"": 1799.0}}","[[995, 583, 221], [553, 1012, 234], [32, 53, 155]]",0.6229355959221721,3450,0.5107051460006397,0.5559420289855073,0.6637931034482759,388,0.3902133437858723,0.6288659793814433,0.125,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.5__negative_7__threshold_argmax,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,negative_7,0.5,argmax,0.5085117010988198,0.015247029475192264,0.581862684411431,0.019112221851121276,0.5609643225771404,0.019034393798399687,0.5090317777431563,0.5818726452967699,0.5609692548202189,0.24398073836276082,0.6333333333333333,0.3522595596755504,"{""Average"": {""f1-score"": 0.5862169235242803, ""precision"": 0.6146341463414634, ""recall"": 0.5603112840466926, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.3522595596755504, ""precision"": 0.24398073836276082, ""recall"": 0.6333333333333333, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5886188500296384, ""precision"": 0.6304761904761905, ""recall"": 0.5519733185102835, ""support"": 1799.0}}","[[993, 579, 227], [547, 1008, 244], [35, 53, 152]]",0.9289611149579287,3450,0.5060318245986855,0.553623188405797,0.6508620689655172,388,0.38952091311857023,0.6262886597938144,0.125,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.5__negative_7__threshold_0.25,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,negative_7,0.5,0.25,0.4524470037883891,0.01706212560775713,0.5875709274734344,0.022797046304712517,0.49113734517601043,0.018547771767620423,0.45271403440685615,0.5875810635538262,0.4911412193850964,0.17113223854796888,0.825,0.28346456692913385,"{""Average"": {""f1-score"": 0.5207138304652645, ""precision"": 0.6101568334578044, ""recall"": 0.45414118954974986, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.28346456692913385, ""precision"": 0.17113223854796888, ""recall"": 0.825, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.55396370582617, ""precision"": 0.6482861400894188, ""recall"": 0.48360200111172874, ""support"": 1799.0}}","[[870, 495, 434], [457, 817, 525], [15, 27, 198]]",0.9289611149579287,3450,0.44780018467007626,0.4826086956521739,0.8405172413793104,388,0.3782347381634694,0.5670103092783505,0.375,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.5__negative_7__threshold_0.3,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,negative_7,0.5,0.3,0.48128483804607036,0.01684181829434701,0.5933286908077995,0.023344694252833073,0.5263112505432421,0.018643021927116227,0.4815516843339389,0.5933373479093323,0.5263157894736842,0.203125,0.7583333333333333,0.3204225352112676,"{""Average"": {""f1-score"": 0.5521023765996343, ""precision"": 0.6109238031018206, ""recall"": 0.5036131183991106, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.3204225352112676, ""precision"": 0.203125, ""recall"": 0.7583333333333333, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5721301411909147, ""precision"": 0.6387936943111721, ""recall"": 0.5180655919955531, ""support"": 1799.0}}","[[932, 541, 326], [505, 906, 388], [22, 36, 182]]",0.9289611149579287,3450,0.47808397784417683,0.5191304347826087,0.771551724137931,388,0.3960718294051628,0.5902061855670103,0.375,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.5__negative_7__threshold_0.35,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,negative_7,0.5,0.35,0.49510317296763595,0.013648875524698982,0.5817669968018157,0.021631489933165382,0.5455943068231204,0.016259663884824742,0.4954758036127089,0.5817730529306404,0.5455966649296509,0.22299168975069253,0.6708333333333333,0.33471933471933474,"{""Average"": {""f1-score"": 0.5693992305415804, ""precision"": 0.6088607594936709, ""recall"": 0.5347415230683713, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.33471933471933474, ""precision"": 0.22299168975069253, ""recall"": 0.6708333333333333, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5823088455772114, ""precision"": 0.6321614583333334, ""recall"": 0.5397443023902168, ""support"": 1799.0}}","[[971, 569, 259], [535, 962, 302], [30, 49, 161]]",0.9289611149579287,3450,0.49338807753276176,0.5391304347826087,0.6896551724137931,388,0.3745073236906267,0.6030927835051546,0.125,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.5__negative_7__threshold_0.4,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,negative_7,0.5,0.4,0.5135107599544708,0.014015846517895707,0.577518054265965,0.019842453347693696,0.5666972240330291,0.017479981238825357,0.5140922663426358,0.5775237786424557,0.5667014069828036,0.2570921985815603,0.6041666666666666,0.36069651741293535,"{""Average"": {""f1-score"": 0.5918895599654875, ""precision"": 0.6132300357568534, ""recall"": 0.5719844357976653, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.36069651741293535, ""precision"": 0.2570921985815603, ""recall"": 0.6041666666666666, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5896907216494846, ""precision"": 0.6271929824561403, ""recall"": 0.556420233463035, ""support"": 1799.0}}","[[1001, 590, 208], [559, 1029, 211], [36, 59, 145]]",0.9289611149579287,3450,0.5118468492791741,0.56,0.6206896551724138,388,0.38952091311857023,0.6262886597938144,0.125,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.75__balanced__threshold_argmax,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,balanced,0.75,argmax,0.5035652094492413,0.014995874231728162,0.581582327452801,0.018573789521654022,0.555492516840504,0.019575482166685074,0.5041321659292911,0.5815923970106849,0.5554976550286608,0.23628048780487804,0.6458333333333334,0.34598214285714285,"{""Average"": {""f1-score"": 0.5809468147282291, ""precision"": 0.6124460874922982, ""recall"": 0.5525291828793775, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.34598214285714285, ""precision"": 0.23628048780487804, ""recall"": 0.6458333333333334, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5854675402025015, ""precision"": 0.6305323925593329, ""recall"": 0.546414674819344, ""support"": 1799.0}}","[[983, 576, 240], [544, 994, 261], [32, 53, 155]]",0.7948407421354204,3450,0.5007562037815244,0.547536231884058,0.6637931034482759,388,0.3877810975095768,0.6262886597938144,0.125,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.75__balanced__threshold_0.25,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,balanced,0.75,0.25,0.4505141325776484,0.01568962001814492,0.5911799752398639,0.018541830517393738,0.48775057040417213,0.01812629057195663,0.4508735373367063,0.591190321783707,0.4877540385617509,0.17015926236378875,0.8458333333333333,0.28332170272156315,"{""Average"": {""f1-score"": 0.517971758664955, ""precision"": 0.6127562642369021, ""recall"": 0.44858254585881047, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.28332170272156315, ""precision"": 0.17015926236378875, ""recall"": 0.8458333333333333, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5513271506236009, ""precision"": 0.6490963855421686, ""recall"": 0.47915508615897723, ""support"": 1799.0}}","[[862, 487, 450], [452, 807, 540], [14, 23, 203]]",0.7948407421354204,3450,0.4458371261564502,0.4791304347826087,0.8620689655172413,388,0.37684826993337633,0.5644329896907216,0.375,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.75__balanced__threshold_0.3,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,balanced,0.75,0.3,0.4764769496631073,0.017521998654248944,0.5948976065201691,0.02246055656980579,0.5200568367014342,0.019635068032527233,0.4767870796261384,0.5949084367858687,0.5200625325690463,0.19767441860465115,0.7791666666666667,0.31534569983136596,"{""Average"": {""f1-score"": 0.546236559139785, ""precision"": 0.6105769230769231, ""recall"": 0.49416342412451364, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.31534569983136596, ""precision"": 0.19767441860465115, ""recall"": 0.7791666666666667, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5687789799072643, ""precision"": 0.6406685236768802, ""recall"": 0.5113952195664258, ""support"": 1799.0}}","[[920, 534, 345], [496, 889, 414], [20, 33, 187]]",0.7948407421354204,3450,0.47292577119416146,0.5124637681159421,0.7931034482758621,388,0.3914068070096439,0.5876288659793815,0.375,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.75__balanced__threshold_0.35,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,balanced,0.75,0.35,0.49351960316504434,0.015364084306660671,0.5855601980810894,0.022031478322271068,0.54246693013907,0.018157258111187024,0.49390405115535246,0.5855675992835526,0.5424700364773319,0.22133333333333333,0.6916666666666667,0.33535353535353535,"{""Average"": {""f1-score"": 0.5665873959571938, ""precision"": 0.6089456869009585, ""recall"": 0.5297387437465259, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.33535353535353535, ""precision"": 0.22133333333333333, ""recall"": 0.6916666666666667, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5797712221553282, ""precision"": 0.6323046618516087, ""recall"": 0.5352973874374652, ""support"": 1799.0}}","[[963, 566, 270], [532, 953, 314], [28, 46, 166]]",0.7948407421354204,3450,0.4908747271657754,0.5353623188405797,0.7068965517241379,388,0.3934244464087396,0.6056701030927835,0.25,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.75__balanced__threshold_0.4,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,balanced,0.75,0.4,0.5079967331917132,0.01684386235062542,0.5789038481378316,0.023335596093601946,0.5601827330508475,0.019020544269645952,0.5085609572415899,0.5789095793959608,0.5601875977071391,0.2471169686985173,0.625,0.3541912632821724,"{""Average"": {""f1-score"": 0.5849275362318841, ""precision"": 0.61114476075106, ""recall"": 0.5608671484157866, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.3541912632821724, ""precision"": 0.2471169686985173, ""recall"": 0.625, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5865640722107133, ""precision"": 0.6272151898734177, ""recall"": 0.5508615897720957, ""support"": 1799.0}}","[[991, 585, 223], [556, 1009, 234], [33, 57, 150]]",0.7948407421354204,3450,0.5065587611418696,0.553623188405797,0.6422413793103449,388,0.38355830396524593,0.6185567010309279,0.125,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
